is_positive,mentions_money,mentions_update,review_length,thumbsUpCount,is_weekend
1,0,0,23,0,0
1,1,0,29,0,0
1,1,0,31,0,0
1,0,0,31,0,0
1,0,1,17,0,0
1,0,0,36,0,0
1,0,0,51,0,0
0,1,0,21,6,0
1,0,1,22,0,0
1,0,0,31,0,0
1,1,0,26,1,0
1,0,1,29,0,0
1,0,1,24,0,0
1,0,1,30,0,0
0,0,0,37,0,0
1,0,0,32,0,0
1,0,0,16,0,0
0,0,0,39,0,0
0,1,0,27,12,0
1,0,0,22,1,0
0,0,0,44,0,0
1,0,0,46,0,0
1,0,0,37,0,0
1,0,0,28,0,0
0,1,0,42,0,0
1,0,0,28,0,0
1,0,0,19,0,0
1,0,1,51,0,0
1,0,0,16,0,0
1,0,0,51,0,0
1,0,1,35,0,0
1,0,0,32,0,0
1,0,0,28,0,0
1,0,1,26,0,0
1,0,0,59,0,0
1,0,0,27,0,0
0,0,1,22,0,0
1,0,0,27,0,0
1,0,0,33,0,0
1,0,0,25,0,0
1,0,0,96,0,0
1,0,0,30,4,0
1,0,0,40,0,0
0,1,1,22,25,0
0,1,0,32,0,0
1,0,0,23,0,0
1,0,1,17,0,0
1,0,1,27,0,0
1,0,0,51,0,0
1,0,0,25,0,0
1,0,0,23,0,0
1,0,0,29,0,0
1,0,0,43,0,0
1,0,0,57,0,0
1,0,0,42,0,0
1,0,0,24,1,0
1,0,0,21,0,0
1,0,0,25,0,0
1,0,0,34,0,0
1,1,0,22,0,0
1,0,0,14,0,0
1,0,0,25,0,0
1,0,0,42,0,0
0,0,1,30,1,0
0,1,1,35,0,0
0,0,0,26,0,0
1,0,0,23,0,0
1,1,0,28,0,0
0,0,1,20,0,0
0,0,1,23,0,0
1,0,0,43,0,0
1,0,0,42,0,0
1,0,0,19,0,0
1,0,0,26,0,0
0,1,1,37,0,0
1,0,0,22,0,0
1,0,0,32,1,0
1,0,0,20,0,0
1,0,0,27,0,0
1,0,0,20,0,0
1,0,1,34,0,0
1,0,0,29,0,0
0,0,0,26,0,0
1,0,0,32,0,0
1,0,0,27,0,0
1,0,0,35,0,0
1,0,0,44,0,0
1,0,0,17,0,0
1,0,0,46,0,0
1,0,0,33,0,0
1,0,0,23,0,0
1,1,0,17,0,0
1,0,0,40,0,0
1,0,0,38,0,0
1,0,0,32,0,0
1,0,0,45,0,0
0,1,0,30,0,0
1,0,0,43,0,0
1,0,0,47,0,0
1,0,0,29,0,0
1,0,0,35,0,0
0,0,0,25,0,0
1,0,0,20,0,0
1,0,0,32,0,0
0,0,0,32,0,0
1,0,0,42,0,0
1,0,0,28,0,0
0,0,0,39,0,0
1,0,0,30,0,0
1,0,0,36,0,0
1,0,0,62,0,0
0,0,0,46,0,0
0,0,1,88,1,0
1,1,0,30,0,0
1,0,0,28,0,0
1,0,0,93,0,0
1,0,0,18,0,0
1,0,0,27,0,0
1,0,0,26,0,0
1,0,0,15,0,0
1,0,0,35,0,0
1,0,0,30,0,0
1,0,0,42,0,0
1,0,0,34,0,0
1,1,1,24,0,0
0,0,0,27,0,0
0,0,1,29,1,0
1,0,0,23,0,0
1,0,0,18,0,0
1,1,1,36,0,0
0,0,0,27,0,0
1,0,0,29,0,0
0,0,0,53,0,0
0,0,1,97,8,0
1,0,0,22,0,0
0,1,1,44,0,0
1,0,0,43,0,0
1,1,0,25,0,0
1,0,0,24,0,0
1,1,0,17,0,0
1,1,1,19,0,0
1,0,0,34,0,0
1,0,0,27,0,0
1,1,0,19,0,0
1,0,0,26,0,0
1,0,0,29,0,0
1,0,0,20,1,0
0,1,0,27,0,0
1,0,0,26,0,0
1,0,0,37,1,0
0,1,0,31,0,0
1,0,0,24,0,0
1,1,0,23,0,0
1,0,0,35,0,0
1,0,0,27,0,0
0,0,1,26,2,0
1,0,0,35,0,0
1,0,0,43,0,0
1,0,0,21,0,0
1,0,0,31,0,0
1,0,0,48,0,0
1,0,0,38,0,0
1,0,0,31,0,0
0,1,0,44,0,0
1,0,0,14,0,0
1,0,0,26,0,0
1,0,0,30,0,0
1,0,0,46,0,0
1,0,0,34,0,0
1,0,0,31,0,0
1,0,0,28,0,0
1,0,0,26,0,0
1,0,0,26,0,0
1,0,0,21,0,0
1,0,0,24,0,0
1,0,0,33,0,0
1,0,0,32,0,0
1,0,0,29,0,0
1,0,0,18,0,0
1,0,0,26,0,0
1,0,0,24,0,0
1,0,0,37,0,0
1,0,0,26,0,0
1,0,0,21,0,0
1,0,0,31,0,0
1,0,0,33,0,0
1,0,0,34,0,0
1,0,0,26,0,0
1,0,0,32,0,0
1,0,0,31,0,0
1,0,0,32,0,0
0,0,1,29,1,0
1,0,0,25,0,0
1,0,1,34,1,0
0,1,1,29,0,0
1,0,0,29,0,0
1,0,0,30,0,0
0,0,0,41,0,0
1,0,1,21,0,0
1,1,0,21,0,0
0,0,0,46,0,0
1,0,0,37,0,0
1,0,1,32,0,0
1,0,0,23,0,0
1,0,0,29,0,0
1,0,0,32,0,0
1,1,1,21,0,0
1,0,0,17,0,0
1,0,1,38,0,0
0,0,0,17,0,0
1,0,0,33,0,0
1,0,0,40,0,0
1,1,0,26,0,0
1,0,0,18,0,0
0,0,0,53,1,0
1,0,0,43,0,0
1,0,0,42,0,0
1,0,0,28,0,0
1,0,0,32,0,0
1,0,0,20,1,0
1,0,0,21,0,0
1,0,0,36,0,0
1,0,0,30,0,0
0,1,0,38,0,0
1,0,0,30,0,0
1,0,1,31,1,0
1,0,0,12,0,0
1,0,0,19,0,0
0,0,0,18,1,0
0,0,0,61,0,0
1,1,0,38,0,0
0,0,1,18,1,0
0,0,0,20,0,0
1,0,0,30,0,0
1,0,0,24,0,0
1,0,0,12,0,0
1,0,0,23,0,0
1,0,0,34,0,0
1,0,0,31,0,0
1,0,0,25,0,0
1,1,0,15,0,0
1,0,0,41,0,0
1,0,0,39,0,0
1,0,0,20,0,0
1,0,0,38,0,0
1,0,0,30,0,0
1,0,1,28,0,0
1,0,0,17,0,0
0,0,1,38,0,0
1,0,0,42,0,0
1,1,0,41,1,0
1,0,0,44,0,0
1,0,0,43,0,0
0,1,1,35,0,0
0,1,0,23,0,0
1,0,0,20,0,0
0,1,1,24,1,0
0,1,0,24,0,0
1,0,0,21,0,0
1,0,0,28,0,0
1,0,1,28,1,0
1,0,0,28,0,0
1,0,0,18,0,0
1,0,1,38,0,0
0,0,0,20,1,0
1,1,0,18,0,0
1,0,0,28,0,0
1,0,0,20,0,0
1,0,0,36,0,0
1,0,0,26,0,0
1,0,1,36,0,0
0,1,1,28,6,0
1,0,0,30,0,0
1,1,0,45,0,0
1,0,0,17,0,0
1,0,0,26,0,0
1,0,0,37,0,0
1,0,0,27,1,0
0,1,1,44,0,0
1,0,1,29,0,0
0,0,0,37,13,0
1,0,0,48,0,0
1,0,0,18,0,0
1,0,0,29,0,0
1,0,1,34,0,0
1,0,0,21,0,0
1,0,1,22,0,0
1,0,0,39,1,0
0,1,1,28,1,0
0,0,0,25,0,0
0,0,1,31,0,0
1,0,0,21,0,0
0,0,0,26,1,0
1,0,1,38,0,0
0,1,0,32,0,0
1,0,0,32,0,0
0,0,1,33,1,0
1,0,0,39,0,0
1,0,0,30,0,0
1,0,0,22,0,0
1,0,0,30,0,0
0,0,0,27,0,0
1,0,1,42,0,0
1,0,0,31,0,0
1,0,0,27,0,0
1,1,0,20,0,0
1,0,0,23,0,0
1,0,0,39,1,0
1,0,1,27,0,0
1,1,0,32,0,0
0,0,0,21,0,0
1,0,0,26,0,0
0,0,0,22,1,0
1,0,0,30,0,0
0,1,1,28,0,0
1,0,0,36,0,0
1,0,0,34,0,0
1,1,0,46,0,0
1,0,0,15,0,0
1,0,0,34,0,0
1,0,0,60,0,0
1,0,1,14,0,0
1,0,0,37,0,0
1,0,0,31,0,0
1,0,0,24,0,0
1,0,0,36,0,0
1,1,0,41,1,0
0,0,1,27,0,0
0,1,0,30,0,0
1,0,0,56,0,0
1,0,0,38,0,0
1,0,1,17,0,0
0,1,0,17,0,0
0,0,0,17,0,0
1,1,0,23,0,0
0,0,0,39,0,0
0,0,0,21,0,0
0,1,1,23,6,0
1,0,0,36,0,0
1,0,0,34,0,0
1,0,0,17,1,0
1,0,0,35,0,0
1,1,0,13,0,0
1,0,0,27,0,0
1,0,0,25,0,0
1,0,1,37,0,0
0,0,0,33,0,0
1,0,0,14,0,0
1,0,0,30,0,0
1,0,0,52,0,0
1,0,0,22,0,0
1,0,0,31,0,0
1,0,0,21,0,0
1,0,0,21,0,0
1,0,0,15,0,0
0,0,1,43,1,0
1,0,1,20,0,0
0,1,1,27,0,0
1,0,0,49,0,0
1,0,0,48,0,0
1,0,0,31,0,0
0,1,1,29,0,0
1,0,0,43,0,0
1,0,0,45,0,0
1,0,0,19,0,0
1,0,1,55,1,0
1,0,0,23,0,0
1,0,0,31,0,0
0,0,0,30,0,0
1,0,0,22,0,0
1,0,0,30,0,0
1,0,0,16,0,0
1,0,0,25,0,0
1,0,0,30,0,0
1,0,0,29,0,0
1,0,0,25,0,0
1,0,0,24,0,0
1,0,1,36,0,0
1,0,0,97,0,0
1,0,1,17,0,0
1,0,1,14,0,0
1,0,0,63,0,0
1,0,0,44,0,0
0,0,0,32,0,0
1,0,1,34,0,0
1,0,0,19,0,0
1,0,0,31,0,0
1,0,1,40,0,0
1,0,0,25,0,0
1,0,0,23,0,0
1,0,0,32,0,0
1,0,0,11,0,0
1,0,0,13,0,0
1,0,0,23,0,0
1,0,0,27,0,0
1,0,0,21,0,0
1,0,0,25,0,0
1,0,0,24,0,0
1,0,0,29,0,0
1,0,0,20,0,0
1,0,0,27,0,0
1,1,0,29,0,0
1,0,0,39,0,0
1,0,0,24,0,0
1,0,0,27,0,0
1,0,0,27,0,0
1,0,0,61,0,0
0,0,1,26,0,0
1,0,1,10,0,0
0,0,1,27,0,0
1,0,0,16,0,0
1,0,0,34,2,0
1,0,0,18,0,0
1,0,0,24,0,0
1,0,0,36,0,0
0,0,0,31,0,0
1,0,0,32,0,0
1,0,1,17,0,0
1,0,0,34,0,0
1,0,0,16,0,0
0,1,1,52,0,0
1,0,0,38,0,0
1,0,0,37,0,0
1,0,0,22,0,0
1,0,0,20,0,0
1,1,0,31,0,0
1,0,0,26,0,0
1,0,0,23,0,0
0,0,1,31,0,0
1,0,0,29,0,0
1,0,0,11,384,0
1,0,1,25,0,0
1,0,1,24,0,0
1,0,1,26,0,0
1,0,0,13,0,0
1,0,0,29,0,0
0,0,0,21,0,0
1,0,0,25,1,0
0,0,0,28,1,0
1,0,0,38,0,0
1,0,1,27,0,0
0,0,0,36,0,0
1,0,0,32,0,0
1,1,0,35,0,0
1,0,0,35,0,0
1,0,0,25,0,0
1,0,0,24,0,0
1,0,0,25,0,0
1,0,0,30,0,0
0,0,0,27,0,0
1,0,0,32,0,0
0,1,1,28,0,0
1,0,0,28,0,0
0,1,0,24,0,0
1,0,0,27,0,0
1,0,0,35,0,0
1,0,0,32,0,0
1,0,1,27,0,0
0,0,1,36,0,0
1,0,0,15,0,0
1,1,0,35,0,0
1,1,0,34,0,0
0,1,1,27,0,0
1,0,0,19,0,0
1,0,0,25,0,0
1,0,0,30,0,0
1,0,0,23,0,0
1,0,0,23,0,0
1,0,0,40,0,0
1,0,0,17,0,0
0,1,1,26,0,0
1,0,0,20,0,0
1,0,0,12,0,0
1,0,1,20,0,0
1,0,0,30,0,0
1,0,0,23,0,0
1,0,0,17,0,0
1,0,1,23,0,0
1,0,0,26,0,0
0,0,1,42,0,0
1,0,0,38,0,0
1,0,0,41,0,0
0,1,1,94,0,0
1,0,0,20,0,0
1,0,0,22,0,0
1,0,0,29,0,0
1,1,1,31,0,0
1,0,0,41,0,0
1,0,0,23,0,0
1,0,0,14,0,0
1,0,0,15,0,0
1,0,0,27,0,0
1,0,0,35,0,0
0,1,1,23,0,0
1,0,0,16,0,0
0,0,0,29,0,0
0,1,1,33,2,0
0,0,1,31,1,0
0,0,1,33,0,0
1,0,0,27,0,0
1,0,0,58,0,0
1,0,0,23,0,0
1,0,0,23,0,0
1,0,0,22,0,0
1,0,0,30,0,0
1,1,0,17,0,0
1,0,0,33,0,0
1,0,0,19,0,0
1,0,0,33,0,0
1,0,0,24,0,0
1,1,0,47,1,0
0,0,1,53,2,0
1,0,1,33,0,0
1,0,0,22,0,0
1,0,0,36,0,0
0,0,1,93,7,0
0,1,1,73,10,0
0,0,1,90,0,0
0,0,1,90,11,0
1,0,1,51,0,0
1,0,0,26,0,0
1,1,0,72,1,0
1,0,0,75,0,0
1,0,0,41,0,0
1,0,0,62,0,0
1,1,0,83,0,0
1,1,1,22,0,0
1,0,0,86,20,0
1,0,0,60,0,0
1,0,0,38,0,0
0,0,0,72,0,0
1,0,1,31,0,0
1,0,0,78,22,0
1,0,0,25,0,0
0,0,1,86,11,0
1,1,1,76,3,0
1,0,0,33,1,0
1,0,0,24,0,0
1,0,1,38,1,0
1,0,0,27,0,0
1,0,0,21,0,0
0,1,1,89,6,0
0,0,1,35,7,0
1,0,1,34,0,0
0,0,0,91,3,0
1,0,0,27,0,0
1,0,0,27,0,0
1,0,0,54,1,0
0,1,1,87,3,0
1,0,0,28,0,0
1,0,0,25,0,0
0,0,1,74,1,0
1,1,0,28,0,0
1,0,0,59,1,0
1,0,0,24,0,0
1,1,0,26,0,0
1,1,1,52,5,0
0,1,1,81,0,0
1,1,0,36,0,0
1,0,0,71,0,0
0,1,1,39,0,0
1,0,1,33,0,0
1,0,0,36,0,0
1,1,0,29,0,0
0,1,0,90,14,0
1,0,0,66,6,0
1,0,0,33,0,0
1,0,0,23,0,0
1,0,0,47,0,0
1,0,0,30,0,0
1,0,0,53,0,0
0,1,0,46,0,0
1,0,0,39,0,0
1,0,0,73,0,0
1,1,1,32,0,0
1,0,0,89,8,0
1,0,1,33,0,0
0,1,0,61,3,0
0,1,1,45,7,0
1,0,1,25,0,0
1,0,1,32,0,0
0,0,0,70,0,0
0,0,1,89,6,0
1,0,0,51,1,0
1,0,1,37,0,0
1,1,0,98,0,0
1,0,1,26,0,0
0,0,0,60,9,0
1,0,0,66,0,0
1,0,0,35,1,0
1,0,0,28,0,0
1,0,0,28,0,0
0,0,1,83,46,0
1,0,1,75,2,0
1,0,1,71,31,0
1,1,1,27,0,0
1,1,0,33,0,0
1,0,1,39,1,0
0,0,0,38,0,0
0,0,0,94,4,0
1,0,0,29,0,0
1,1,1,68,5,0
1,0,1,39,0,0
0,0,0,45,0,0
1,0,0,48,2,0
1,0,0,36,0,0
1,1,0,38,0,0
1,0,0,75,1,0
1,0,0,26,0,0
1,0,0,48,0,0
1,0,0,47,0,0
1,0,0,22,0,0
0,1,1,98,5,0
1,0,1,40,0,0
1,0,0,25,0,0
1,0,0,37,0,0
1,0,0,24,0,0
1,0,0,41,1,0
1,0,0,25,1,0
1,0,0,33,0,0
0,0,0,89,2,0
0,1,1,73,5,0
1,0,0,33,0,0
1,0,0,38,0,0
1,0,0,47,0,0
0,1,1,51,0,0
1,0,0,38,0,0
1,0,1,29,0,0
0,1,1,38,0,0
1,0,0,26,0,0
1,1,0,43,1,0
1,0,0,24,0,0
0,1,1,23,0,0
1,0,0,37,0,0
0,0,1,35,0,0
1,0,0,41,0,0
0,0,1,39,0,0
0,1,0,28,1,0
1,0,0,31,0,0
1,0,0,38,0,0
0,0,1,35,0,0
1,0,1,24,0,0
1,0,0,47,0,0
1,0,0,18,0,0
1,0,0,37,0,0
1,1,0,22,0,0
1,0,0,29,0,0
1,0,0,24,1,0
0,1,0,36,0,0
1,0,0,20,0,0
1,0,0,54,0,0
1,0,1,63,0,0
1,0,0,20,0,0
1,0,0,52,1,0
1,0,0,25,0,0
1,1,1,42,0,0
1,0,1,15,0,0
1,0,0,38,0,0
1,0,0,19,0,0
1,0,0,29,0,0
1,0,0,28,1,0
1,0,0,35,1,0
0,0,1,33,0,0
1,0,1,50,0,0
1,1,0,17,0,0
1,1,1,21,0,0
0,0,0,31,0,0
1,0,0,29,0,0
1,0,0,30,1,0
1,0,1,23,0,0
1,0,0,23,0,0
1,0,0,27,0,0
1,1,0,32,0,0
1,1,0,16,0,0
1,0,1,37,1,0
1,0,1,29,0,0
1,0,0,18,0,0
1,1,0,18,0,0
1,1,1,27,0,0
0,0,0,32,0,0
0,1,1,53,8,0
0,0,1,21,2,0
0,1,1,83,2,0
1,0,1,52,1,0
1,0,1,48,0,0
0,0,0,46,2,0
1,0,0,43,0,0
1,0,0,51,0,0
1,0,0,37,0,0
1,0,0,24,0,0
1,1,1,93,265,0
1,0,0,46,0,0
1,0,0,52,0,0
1,0,0,27,0,0
1,0,0,49,0,0
0,0,0,50,0,0
1,0,0,16,0,0
1,0,1,22,2,0
1,1,1,90,0,0
1,0,1,35,1,0
1,0,0,57,14,0
1,0,0,20,0,0
0,1,1,91,7,0
0,1,1,60,25,0
0,0,0,39,0,0
1,0,0,31,0,0
1,1,0,38,0,0
1,0,0,29,0,0
0,0,0,50,0,0
1,0,0,30,0,0
1,0,0,33,1,0
0,0,1,24,0,0
1,0,0,49,1,0
0,0,0,49,0,0
1,0,0,38,0,0
1,0,0,32,0,0
0,0,1,84,12,0
0,1,1,54,1,0
0,0,1,40,2,0
1,0,1,37,0,0
1,0,1,62,0,0
1,0,0,29,0,0
1,0,0,25,0,0
0,1,1,33,0,0
0,0,0,71,0,0
1,0,1,40,0,0
0,0,1,29,1,0
0,0,1,76,1,0
1,0,0,22,0,0
1,0,0,20,0,0
1,0,0,21,0,0
1,0,0,34,0,0
1,1,0,25,0,0
0,1,1,92,3,0
1,1,1,33,0,0
1,0,0,57,0,0
1,0,0,72,1,0
0,0,0,98,8,0
1,0,0,29,0,0
0,1,1,54,31,0
1,0,0,35,0,0
1,0,0,74,0,0
1,0,1,73,72,0
0,0,1,50,0,0
1,0,1,50,4,0
1,0,0,60,0,0
1,0,0,31,0,0
1,0,0,78,0,0
0,1,1,40,2,0
1,0,0,35,0,0
1,0,0,39,0,0
1,1,0,30,0,0
0,0,1,66,1,0
1,1,0,90,2,0
1,0,0,30,0,0
1,0,0,42,0,0
1,0,0,32,0,0
0,0,1,81,18,0
1,0,1,81,0,0
0,0,0,49,0,0
1,0,0,24,0,0
1,0,0,69,7,0
1,0,0,32,0,0
1,0,0,34,0,0
1,0,1,34,0,0
0,0,0,69,11,0
1,0,1,25,0,0
0,1,1,91,7,0
1,1,0,41,0,0
1,0,0,48,0,0
1,0,0,42,0,0
1,0,0,81,0,0
1,0,1,22,0,0
0,0,1,47,193,0
1,0,0,50,0,0
1,0,0,45,2,0
1,0,0,30,0,0
0,1,1,87,4,0
1,0,0,37,1,0
0,1,1,42,4,0
1,0,1,34,0,0
0,1,1,91,10,0
0,0,0,41,0,0
1,1,1,94,9,0
1,0,1,52,154,0
0,0,0,31,1,0
0,0,1,44,0,0
0,1,1,71,30,0
0,0,0,98,1,0
1,0,0,57,0,0
1,1,0,31,0,0
1,1,0,30,0,0
0,0,0,74,35,0
1,1,0,57,0,0
1,0,0,22,0,0
0,1,1,81,1,0
1,0,0,49,0,0
1,0,0,34,0,0
0,1,1,76,14,0
0,1,0,61,2,0
1,0,0,29,0,0
1,0,0,54,14,0
1,0,0,43,0,0
1,0,1,39,0,0
1,0,0,29,0,0
0,0,0,27,0,0
1,0,1,26,0,0
1,0,0,27,0,0
0,1,0,94,0,0
1,1,1,24,0,0
1,0,0,57,0,0
0,1,1,70,5,0
0,1,1,80,22,0
1,0,1,30,0,0
1,1,1,20,0,0
1,0,1,38,0,0
0,0,1,67,0,0
1,0,0,43,0,0
1,0,0,31,0,0
1,0,0,45,0,0
0,0,1,64,5,0
1,0,0,32,0,0
0,1,1,89,64,0
1,0,0,37,1,0
1,0,0,83,0,0
1,0,0,26,0,0
1,0,1,59,3,0
1,0,0,38,0,0
1,0,1,23,0,0
0,1,1,78,0,0
0,1,1,80,8,0
1,0,0,38,0,0
1,1,0,30,0,0
1,0,0,33,1,0
1,0,0,42,1,0
0,1,0,51,1,0
1,0,0,32,0,0
1,0,0,60,72,0
0,1,1,49,11,0
0,0,0,88,9,0
1,0,0,53,0,0
1,0,0,28,0,0
1,0,0,44,0,0
0,0,1,30,2,0
1,1,0,59,2,0
0,1,0,23,0,0
0,0,1,21,0,0
1,0,0,29,0,0
0,1,1,66,15,0
1,0,0,24,0,0
0,0,1,35,0,0
1,0,0,48,0,0
1,0,0,27,1,0
0,1,0,48,0,0
0,0,0,85,9,0
1,0,0,73,0,0
1,0,0,52,0,0
1,0,0,31,0,0
0,0,1,54,3,0
0,1,1,24,1,0
0,0,0,66,0,0
1,0,0,54,0,0
1,0,0,46,0,0
1,0,0,26,0,0
1,1,1,74,1,0
0,1,1,77,44,0
1,0,0,50,1,0
1,0,1,92,1,0
1,0,0,30,0,0
1,1,1,84,15,0
1,0,0,36,1,0
0,0,1,83,0,0
0,1,1,84,2,0
0,1,0,33,0,0
1,0,0,40,0,0
1,0,0,40,0,0
1,1,0,30,0,0
1,0,1,55,0,0
1,0,1,95,1,0
1,0,0,50,0,0
0,1,1,26,0,0
1,1,1,17,0,0
1,0,1,40,0,0
1,0,0,34,0,0
1,0,0,46,0,0
1,0,0,31,0,0
0,0,0,58,1,0
1,0,0,28,0,0
1,0,0,29,0,0
1,0,0,34,0,0
0,1,1,85,3,0
0,0,1,21,0,0
1,0,0,20,0,0
1,0,0,36,0,0
1,0,0,31,1,0
1,0,0,31,0,0
0,0,1,89,4,0
0,1,1,47,0,0
1,0,0,84,221,0
1,0,0,45,6,0
1,0,0,51,0,0
1,0,0,43,0,0
1,0,0,36,0,0
1,0,0,58,0,0
1,1,0,47,1,0
1,0,0,43,0,0
1,0,0,43,0,0
1,0,1,14,0,0
0,0,1,30,0,0
0,1,1,95,6,0
0,0,0,50,67,0
1,1,1,85,6,0
1,1,0,28,0,0
1,0,0,28,0,0
1,0,0,28,0,0
1,0,0,25,0,0
1,0,0,87,0,0
1,0,0,47,0,0
1,1,0,65,1,0
1,1,0,38,0,0
0,0,0,35,0,0
1,0,0,25,0,0
0,0,0,29,27,0
1,0,0,24,0,0
0,1,0,41,1,0
1,0,1,36,26,0
1,0,0,43,0,0
1,0,1,30,0,0
1,0,0,46,0,0
0,1,1,85,8,0
1,0,1,56,1,0
0,0,0,49,0,0
0,0,1,33,2,0
1,0,0,38,0,0
1,1,0,46,1,0
1,0,0,39,0,0
1,1,0,66,0,0
0,1,1,77,3,0
1,0,0,65,1,0
1,0,1,33,0,0
0,1,0,82,43,0
1,0,1,29,0,0
1,1,0,34,0,0
0,1,0,34,1,0
0,0,1,36,0,0
0,1,0,90,1,0
1,0,0,54,0,0
0,0,0,44,4,0
1,0,1,64,0,0
0,0,1,85,0,0
0,1,0,26,1,0
1,0,0,41,1,0
1,0,0,30,4,0
0,1,0,34,0,0
1,0,0,32,0,0
0,0,0,26,0,0
0,0,1,48,3,0
1,0,1,35,0,0
0,1,1,34,1,0
1,0,0,31,0,0
1,0,1,81,21,0
1,0,0,33,0,0
0,1,0,30,1,0
1,0,0,34,0,0
0,0,0,31,7,0
0,1,1,102,1,0
0,1,1,87,4,0
1,0,0,36,0,0
1,0,0,76,18,0
1,0,0,36,0,0
0,1,1,74,5,0
0,1,1,59,17,0
1,1,0,33,0,0
1,0,1,41,0,0
1,0,0,27,0,0
1,1,0,45,0,0
1,0,1,85,1,0
1,0,0,44,1,0
1,0,1,76,0,0
1,1,0,40,0,0
1,0,1,38,0,0
0,0,1,41,0,0
1,0,0,51,0,0
1,0,0,22,0,0
1,0,0,33,0,0
1,0,0,38,0,0
1,0,0,28,0,0
0,1,1,39,0,0
0,0,1,58,0,0
1,0,0,40,0,0
0,0,0,56,3,0
1,0,0,55,1,0
1,1,0,24,0,0
1,0,0,40,0,0
1,0,0,32,0,0
0,1,1,93,0,0
0,0,1,84,19,0
0,1,0,81,6,0
0,1,1,84,4,0
1,0,0,27,0,0
1,0,0,47,0,0
1,0,0,57,30,0
1,0,0,13,0,0
1,0,0,30,0,0
1,0,0,32,0,0
0,0,0,84,5,0
0,1,0,36,0,0
1,0,0,33,0,0
1,0,0,68,6,0
1,0,0,27,0,0
1,0,0,48,0,0
0,1,1,87,184,0
1,0,0,23,0,0
1,1,0,29,0,0
1,0,0,95,96,0
1,0,1,49,0,0
1,0,0,90,0,0
0,0,1,46,4,0
0,0,0,64,2,0
0,1,1,78,2,0
1,1,1,20,0,0
1,0,0,31,0,0
1,0,0,16,0,0
1,0,0,41,0,0
1,0,0,33,0,0
0,0,0,51,0,0
0,1,0,33,0,0
0,0,1,56,1,0
1,0,0,42,0,0
0,1,1,81,81,0
0,0,0,45,0,0
1,0,0,24,0,0
1,0,0,35,0,0
1,0,0,55,0,0
0,1,0,82,0,0
0,1,1,79,72,0
0,0,1,63,45,0
1,0,0,46,0,0
1,0,0,57,27,0
0,1,1,80,1,0
1,0,0,17,0,0
0,1,1,88,3,0
1,0,0,37,0,0
1,0,0,34,0,0
1,0,0,33,0,0
1,0,1,85,0,0
1,0,1,60,0,0
1,0,0,38,0,0
1,0,0,53,1,0
1,1,0,24,0,0
1,0,0,35,0,0
1,0,0,28,0,0
0,1,0,26,0,0
1,0,0,29,0,0
1,0,0,48,0,0
1,1,0,98,0,0
1,0,1,64,3,0
1,1,0,42,0,0
1,0,0,31,0,0
0,1,1,84,9,0
1,0,1,42,14,0
1,1,0,76,7,0
1,0,0,80,4,0
1,0,0,38,0,0
1,0,0,25,0,0
0,0,0,44,1,0
0,1,1,69,6,0
0,1,0,38,0,0
1,0,0,52,10,0
1,0,1,80,5,0
0,0,1,93,1,0
1,1,0,51,0,0
0,0,1,28,1,0
1,0,0,37,0,0
0,0,1,100,2,0
1,0,0,31,0,0
1,0,0,61,11,0
1,0,0,75,184,0
1,0,1,49,0,0
1,0,0,18,0,0
0,0,0,63,3,0
1,0,0,26,0,0
1,0,0,17,0,0
0,0,1,23,0,0
1,0,0,49,0,0
1,0,0,65,0,0
1,0,1,57,0,0
0,0,1,93,129,0
1,0,0,20,0,0
1,0,0,25,0,0
1,1,0,80,3,0
1,0,0,53,3,0
0,0,1,56,13,0
1,0,0,39,0,0
0,0,1,23,0,0
1,0,0,77,4,0
1,0,0,26,0,0
1,0,0,39,0,0
0,1,1,78,10,0
0,0,1,76,0,0
0,1,0,60,1,0
1,0,0,27,0,0
1,0,0,40,0,0
1,1,0,27,0,0
0,0,0,28,1,0
1,0,0,40,0,0
1,0,0,51,1,0
0,0,0,26,1,0
1,0,1,64,3,0
0,1,0,83,7,0
0,0,0,32,0,0
1,0,1,32,0,0
1,0,0,27,0,0
1,0,0,46,0,0
0,1,1,59,1,0
1,0,0,60,6,0
1,0,0,21,0,0
1,0,0,100,0,0
1,0,0,21,0,0
1,0,0,22,0,0
1,1,0,38,0,0
0,1,1,85,46,0
1,0,0,52,0,0
0,1,1,83,8,0
1,0,0,29,0,0
1,0,0,59,0,0
0,0,0,55,5,0
1,1,0,53,2,0
1,0,1,39,0,0
0,0,1,55,0,0
1,1,0,39,0,0
1,0,0,80,12,0
1,0,0,59,0,0
1,0,0,50,1,0
1,0,0,28,0,0
1,1,0,39,0,0
1,0,0,36,0,0
0,1,1,72,2,0
1,0,0,83,1,0
1,0,0,29,0,0
0,0,0,89,2,0
1,0,1,55,0,0
1,1,0,86,0,0
0,0,1,94,2,0
1,0,0,43,0,0
1,0,0,20,0,0
0,0,0,35,1,0
1,0,0,23,0,0
1,0,0,67,11,0
1,0,1,46,1,0
1,0,0,46,0,0
0,1,1,54,0,0
0,1,1,67,0,0
1,0,1,39,0,0
1,0,0,22,0,0
1,1,0,30,1,0
0,0,0,49,1,0
1,0,1,43,0,0
0,1,1,77,34,0
1,0,1,71,1,0
1,0,0,53,4,0
0,0,0,38,1,0
1,1,0,68,10,0
